id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data; valor ;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;31822;16.08.2019;119,88;FARMACIAS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;31743;17.08.2019;79,36;SERVI‚O;RiodeJaneiro;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;31673;17.08.2019;69,9;VESTUARIO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;31648;17.08.2019;25;SERVI‚O;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;41717;13.03.2020;23;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;27430;10.04.2020;205,22;SUPERMERCADOS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;27635;10.04.2020;375,64;SUPERMERCADOS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;31976;14.08.2019;185,4;SUPERMERCADOS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;41800;13.03.2020;52,9;VESTUARIO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;41740;13.03.2020;59,99;VESTUARIO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;36657;23.10.2019;17,75;LOJA DE DEPART;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;31342;12.12.2019;95;VESTUARIO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;28099;31.03.2020;48,6;LOJA DE DEPART;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42289;24.01.2020;21,98;SERVI‚O;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;41967;12.03.2020;50;SUPERMERCADOS;CAMPINAS;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;41878;12.03.2020;89,9;VESTUARIO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;41853;12.03.2020;24,99;VAREJO;MAGE;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;38895;8.01.2020;91,11;HOSP E CLINICA;SAOPAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;41136;19.09.2019;28,93;FARMACIAS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;41113;20.09.2019;25,07;FARMACIAS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;32424;10.08.2019;209;VESTUARIO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;36404;13.10.2019;32,95;CIA AEREAS;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;34596;7.11.2019;168,7;FARMACIAS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;33314;7.11.2019;22,25;SUPERMERCADOS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;34843;28.11.2019;45,52;M.O.T.O.;OSASCO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;34007;28.11.2019;836;AGENCIA DE TUR;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;33336;7.11.2019;1.260,00;HOSP E CLINICA;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;43056;7.03.2020;24,4;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;43041;7.03.2020;15;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42613;7.03.2020;428,06;SUPERMERCADOS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42597;7.03.2020;16;ARTIGOS ELETRO;BARUERI;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42537;7.03.2020;60;ARTIGOS ELETRO;BARUERI;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42533;7.03.2020;4;AGENCIA DE TUR;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42515;7.03.2020;18;ARTIGOS ELETRO;BARUERI;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42341;8.03.2020;173,36;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;43080;6.03.2020;326,57;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;37945;11.09.2019;50;VAREJO;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;33236;5.12.2019;185,9;HOTEIS;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;35511;3.11.2019;360,86;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;35391;3.11.2019;119,7;VESTUARIO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;35358;3.11.2019;32,6;SUPERMERCADOS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;35177;3.11.2019;181,02;FARMACIAS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;38349;11.01.2020;36,1;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;38292;12.01.2020;57,04;RESTAURANTE;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;38267;12.01.2020;24,8;VAREJO;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;38802;10.01.2020;20,97;SUPERMERCADOS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;38627;10.01.2020;174,9;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;38385;11.01.2020;242;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;35643;25.11.2019;327,5;VESTUARIO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;35281;25.11.2019;361,4;VAREJO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;35251;25.11.2019;30,43;VAREJO;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;34612;29.08.2019;108,14;FARMACIAS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;34512;29.08.2019;99,97;VESTUARIO;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;34496;29.08.2019;16,4;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;39996;30.09.2019;54,89;LOJA DE DEPART;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;36080;19.11.2019;33;SERVI‚O;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;31914;8.12.2019;32;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;32230;7.12.2019;318,86;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;36975;14.09.2019;33,7;RESTAURANTE;SAO PAULO;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;36946;14.09.2019;14;RESTAURANTE;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42317;8.03.2020;24;SERVI‚O;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;42267;8.03.2020;50;SUPERMERCADOS;RIO DE JANEIR;BR
2,21E+11;201311;RIO DE JANEIRO        ;RJ ;45;M;35200;33064;8.11.2019;250;POSTO DE GAS;RIO DE JANEIR;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;541;26.01.2020;8,7;SERVI‚O;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;487;15.12.2019;22;RESTAURANTE;ITAQUAQUECETU;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;524;24.02.2020;7,38;SERVI‚O;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;499;25.02.2020;25,47;SERVI‚O;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;1005;2.03.2020;37,9;SEM RAMO;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;998;1.05.2019;50;SERVI‚O;BARUERI;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;1048;29.04.2019;22,9;VAREJO;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;166;21.09.2019;1.092,00;VAREJO;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;478;20.12.2019;8,7;SERVI‚O;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;1043;29.02.2020;21,9;SERVI‚O;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;549;25.01.2020;13,81;SERVI‚O;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;482;1.06.2019;1.100,00;MOVEIS E DECOR;SAO JOSE DOS;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;564;5.07.2019;50;SERVI‚O;BARUERI;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;85;30.09.2019;541,45;VAREJO;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;158;25.09.2019;7,56;SERVI‚O;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;151;25.09.2019;7,41;SERVI‚O;SAO PAULO;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;524;7.12.2019;24,49;SUPERMERCADOS;ITAQUAQUECETU;BR
64831300521;201008;ITAQUAQUECETUBA       ;SP ;51;M;1420;393;25.11.2019;7,38;SERVI‚O;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;963;9.01.2020;10,9;VAREJO;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1518;19.10.2019;45,9;SERVI‚O;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2050;7.06.2019;29;ARTIGOS ELETRO;Sao Paulo;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1203;21.02.2020;21,9;ARTIGOS ELETRO;RIO DE JANEIR;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1948;14.04.2019;92,14;RESTAURANTE;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1918;14.04.2019;30;RESTAURANTE;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1883;14.04.2019;35;SUPERMERCADOS;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1344;21.11.2019;18,9;M.O.T.O.;RIO DE JANEIR;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;406;23.01.2020;9,9;SERVI‚O;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;668;19.04.2020;45,9;SERVI‚O;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2265;1.10.2019;499,9;LOJA DE DEPART;BRUSQUE;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;932;9.04.2020;9,9;VAREJO;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;921;9.04.2020;10,9;VAREJO;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1298;12.02.2020;37;ARTIGOS ELETRO;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2089;20.04.2019;37;SUPERMERCADOS;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2074;21.04.2019;14,9;SERVI‚O;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2055;21.04.2019;18,9;M.O.T.O.;RIO DE JANEIR;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2031;21.04.2019;24,25;SUPERMERCADOS;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1911;22.04.2019;119,8;SUPERMERCADOS;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1564;14.10.2019;459,7;VAREJO;Jundiai;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;3929;9.03.2020;9,9;VAREJO;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;3918;9.03.2020;10,9;VAREJO;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1347;29.04.2019;20,9;M.O.T.O.;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1337;29.04.2019;10,3;M.O.T.O.;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;738;16.01.2020;71,35;RESTAURANTE;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;706;17.01.2020;29;ARTIGOS ELETRO;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;621;23.04.2020;9,9;SERVI‚O;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1772;12.07.2019;26,9;ARTIGOS ELETRO;CURITIBA;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1575;3.08.2019;132,12;SERVI‚O;RiodeJaneiro;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2347;29.03.2020;5,9;SERVI‚O;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2773;4.04.2019;48,1;M.O.T.O.;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2102;12.04.2019; -   ;TRANS FINANC;;
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;2075;12.04.2019;26,9;ARTIGOS ELETRO;CURITIBA;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;716;18.04.2020;57;RESTAURANTE;OSASCO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;714;18.04.2020;2;RESTAURANTE;OSASCO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1886;23.04.2019;24,9;M.O.T.O.;SAO PAULO;BR
8,14E+11;201705;SAO PAULO             ;SP ;28;M;4700;1868;23.04.2019;17,92;SERVI‚O;RiodeJaneiro;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3336;24.07.2019;11,35;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3323;25.07.2019;12,13;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3292;25.07.2019;30,9;RESTAURANTE;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3281;25.07.2019;10,92;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1591;9.04.2019;13,34;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2916;6.07.2019;6,53;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2855;22.05.2019;10,35;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3368;10.03.2020;9,46;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2615;13.09.2019;15,09;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3583;3.01.2020;30;POSTO DE GAS;SANTO ANDRE;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2695;12.07.2019;9,59;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2698;12.07.2019;7,65;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2407;23.04.2019;13,48;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2387;23.04.2019;19,66;M.O.T.O.;415-503-9235;US
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1997;3.05.2019;9,54;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1986;3.05.2019;11,11;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1944;3.04.2019;10,71;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3820;17.07.2019;11,81;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2258;26.04.2019;10,47;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2247;27.04.2019;11,03;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2236;27.04.2019;11,04;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2227;27.04.2019;8,83;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2159;28.04.2019;68,8;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2132;28.04.2019;26,9;M.O.T.O.;CURITIBA;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1927;4.04.2019;15,56;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1910;4.04.2019;17,2;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1576;11.05.2019;18,22;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3640;28.12.2019;13,88;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3613;28.12.2019;26,9;SERVI‚O;CURITIBA;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3625;27.09.2019;42;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3330;14.01.2020;83,01;POSTO DE GAS;SANTO ANDRE;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3130;14.01.2020;200,2;SUPERMERCADOS;CARAGUATATUBA;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3105;14.01.2020;25;VESTUARIO;CARAGUATATUBA;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1705;14.01.2020;1.400,00;HOTEIS;CARAGUATATUBA;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1739;3.02.2020;20,88;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3093;10.12.2019;14,95;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3162;24.08.2019;10,59;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3129;24.08.2019;32,9;VAREJO;SAOBERNARDODO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3079;24.08.2019;49,6;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2665;1.08.2019;5,55;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3613;20.07.2019;132;RESTAURANTE;SANTO ANDRE;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3576;21.07.2019;37,68;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3565;21.07.2019;10,58;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3546;22.07.2019;18,74;M.O.T.O.;415-503-9235;US
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3535;22.07.2019;11,39;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3511;22.07.2019;23,5;RESTAURANTE;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3501;22.07.2019;10,44;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3367;7.12.2019;45,9;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3498;22.06.2019;5,55;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3458;22.06.2019;40,39;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3452;23.06.2019;5,9;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3440;23.06.2019;11,83;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3434;23.06.2019;6,06;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3425;24.06.2019;9,49;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3416;24.06.2019;8,46;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2527;7.08.2019;14,95;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2513;8.08.2019;14,62;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1388;11.04.2019;10,26;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2873;30.08.2019;10;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3067;2.07.2019;10,31;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3049;2.07.2019;17,59;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3040;2.07.2019;9,27;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3347;4.06.2019;8,42;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3310;5.06.2019;18,45;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3312;5.06.2019;8,24;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2959;17.05.2019;13,98;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2953;17.05.2019;5,9;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3678;24.11.2019;6,62;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3671;24.11.2019;7,25;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3664;24.11.2019;6,62;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1500;16.01.2020;33,66;SUPERMERCADOS;CARAGUATATUBA;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1486;17.01.2020;14;RESTAURANTE;CARAGUATATUBA;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3204;28.06.2019;38,61;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2647;31.05.2019;10,42;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3649;16.08.2019;19,58;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3579;16.08.2019;70;SERVI‚O;SANTO ANDRE;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3369;24.07.2019;7,69;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3026;26.08.2019;8,2;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3023;27.08.2019;8,94;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3016;27.08.2019;5,82;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3000;27.08.2019;16,98;SUPERMERCADOS;BARUERI;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2907;20.05.2019;11,76;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;3479;6.10.2019;8,41;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2907;21.12.2019;6,72;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2899;21.12.2019;7,62;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2889;21.12.2019;10,03;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2857;22.12.2019;31,9;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2848;22.12.2019;9,36;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;2923;6.07.2019;6,94;SERVI‚O;SAO PAULO;BR
6,51E+11;201705;SAO PAULO             ;SP ;27;M;3650;1823;8.05.2019;15,89;SERVI‚O;SAO PAULO;BR
